Duty Cycle (ratio),PW (us),pos Delay (us),pos PW (us),pos Setpoint (V),y1,dep_rate_A_per_s,Ipk (A),BatchNr,FitNr
0.012,26.5029562963,4.0738657653,32.6113365744,94.2786967713,1.258657956,1.4706159557904002,1.6612558541,227,227.0
0.012,30.9079837493,10.5981316659,38.70376469,4.7479906533,1.2749172826,1.48961335298984,1.7721137642,228,228.0
0.0269548165,33.9982887574,2.1251274425,3.9375637065,5.6545135364,1.944093178,2.2714784691752,0.9386077693,229,229.0
0.012,5.6816481705,12.7968932762,36.724809572,4.3108767698,0.6836617592,0.7987903994492801,0.9100396562,230,230.0
0.012,5.3040489361,3.5234461533,11.0570795413,13.8090738647,0.9275390525,1.0837366289410002,0.7048094626,231,231.0
0.0375,49.2909493942,2.5414128786,0.6261879031,67.9181888195,2.0696740671,2.41820717999964,0.6892348305,232,232.0
0.0260593155,8.3124064869,38.6572872863,36.8667495555,89.4859329053,1.6925420561,1.97756613834724,0.6017861053,233,233.0
0.0243491887,48.4611757362,2.341708281,34.0958133101,95.787199727,1.7012070828,1.9876903555435204,1.0105054808,234,234.0
0.012,14.1613460472,37.6566313731,38.8211734016,97.547815947,1.8198462543,2.12630836352412,1.3979581954,235,235.0
0.0375,12.0807170418,5.1684670571,36.8607592889,63.7400523273,1.6227050759,1.89596861068156,0.4753366928,236,236.0
0.0242251045,6.2369600783,39.7522966681,0.7538682567,28.9911536279,1.1735864952,1.37121846099168,0.5580482465,237,237.0
0.0244105975,49.5608240415,39.1172590171,22.9632626779,3.069307462,1.9557451404,2.28509262204336,0.9810466174,238,238.0
0.012,49.8829601948,35.7695061842,20.0443461015,95.5573629035,1.5544813517,1.8162560113262802,1.71322303,239,239.0
0.0243058046,49.7273452435,11.0695657717,5.6123746948,4.9171072618,1.7415249895,2.0347977977318004,0.9775747161,240,240.0
0.0375,33.0301613502,38.578392569,6.3973905567,91.4517344414,2.6444360619,3.08975909472396,0.6433409513,241,241.0
0.0260165105,35.9946124243,37.0687975902,8.666578064,2.3941709252,1.7264251668,2.01715516488912,0.9325513428,242,242.0
0.0278001531,14.2045554446,13.0018696743,0.8431500883,91.633149762,2.0048931695,2.3425171792438,0.6771118553,243,243.0
0.0375,5.1300406924,38.2966875124,27.1153163372,29.9723026774,1.2155312437,1.4202267051390802,0.302171819,244,244.0
0.0375,5.2342847274,31.5704217762,6.2218422582,97.434472907,1.6541764983,1.9327398206137203,0.3082333066,245,245.0
0.0375,5.1534180201,39.410957225,29.1311670596,86.7021596141,1.7711975745,2.0694672460458,0.3199210288,246,246.0
0.0375,14.9137983026,1.5495056432,0.0641292012,98.3873891613,3.1128798601,3.6370888285408403,0.4883234257,247,247.0
0.0375,5.0729334947,33.3156683285,1.0422032275,3.1352637166,1.0872208437,1.27030883377908,0.2930770571,248,248.0
0.0375,29.4508396617,2.5554458824,2.7466737366,9.2847113639,4.045969051,4.727310239188401,0.6762480976,249,249.0
0.0375,38.1201478331,26.506841131,38.2879379293,94.2665985373,2.2048056359,2.57609490498556,0.6684574075,250,250.0
0.0375,16.1778189243,2.1964476095,18.8518505703,4.6082153968,2.0221304154,2.36265717735336,0.5021890996,251,251.0
0.012,6.8053416061,36.2395566686,2.2589179236,79.0666442445,0.947786821,1.1073941216564,1.0530556726,252,252.0
0.012,13.7348058017,2.4638924438,3.312951336,93.0486222059,1.7368562386,2.0293428291802402,1.4152738393,253,253.0
0.0375,39.7187616332,38.6793062763,5.7220665172,14.842807868,1.8428084457,2.1531373879558804,0.6926999837,254,254.0
0.0375,25.74998441,4.1543369715,37.1748801699,98.8828294911,2.2180598621,2.5915811428776405,0.6346865034,255,255.0
0.012,39.4610450973,38.3018815546,9.0623858188,94.1296017889,1.2960389308,1.51429188674672,1.7340206974,256,256.0
0.0375,5.2683899713,6.3732079065,26.9637808679,8.7872291885,1.1519017937,1.34588205575908,0.3069309218,257,257.0
0.0375,42.3043872408,39.9912734577,39.5706027718,93.2548523517,2.7546125181,3.2184892661480404,0.6987597842,258,258.0
0.0375,31.7434423912,39.0857625475,0.6200119859,92.5559632528,2.4395770189,2.85040178888276,0.686633435,259,259.0
0.012,37.4161297529,35.7852078401,7.8984761506,6.505635372,1.1760251956,1.3740678385390401,1.7582598995,260,260.0
0.0375,27.7625049411,4.7795066106,39.2462426103,3.590218611,2.3138160935,2.7034627236454,0.6450718409,261,261.0
0.0375,38.990445496,3.8883529576,1.0643682181,86.1923581848,1.9760174577,2.30877879757668,0.7074142321,262,262.0
0.012,49.7012142299,24.6579237969,0.1399775421,96.8500222171,1.3094392827,1.5299488579066802,1.7010831846,263,263.0
0.012,12.9992258712,37.8590564067,8.8512078988,96.8405872836,1.736795164,2.0292714696176,1.3546488414,264,264.0
0.0234269505,5.3963369497,5.0839318456,38.6255475579,55.451059552,0.8755557776,1.0229993705478402,0.5281591913,265,265.0
0.012,38.1895319957,31.036382812,0.4401405098,99.0935079786,1.8217684338,2.1285542380519202,1.8188781493,266,266.0
0.012,5.0903395717,37.0308846437,13.9107659243,12.7736713272,0.7565071006,0.8839028963410401,0.7143445385,267,267.0
0.012,36.2186989061,38.9873305454,5.8879860839,15.5908966749,1.5061083621,1.7597370102776402,1.7599941632,268,268.0
0.012,33.8142338774,38.0583847594,37.9454631009,90.3763161946,1.5785633866,1.84439346090344,1.7028309445,269,269.0
0.023994969,27.3441814066,39.829701149,36.5304907451,4.9292362582,1.8916351862,2.21018655155608,0.9992260191,270,270.0
0.0375,41.9840116247,5.5275875905,39.6984770877,5.2885136628,1.8048833965,2.1088257604706,0.6970288946,271,271.0
0.012,26.1625878028,39.1557476263,5.9387327822,99.9360178579,1.9581028993,2.28784742754212,1.6907045953,272,272.0
0.012,22.3813714218,6.1221741953,0.8957982138,15.109877697,1.3797283999,1.6120746624431603,1.6456609777,273,273.0
0.0375,49.9878229698,36.6110514236,6.5756666962,84.809133284,1.7639232492,2.06096792436528,0.6554639265,274,274.0
0.0375,49.3493708535,9.6511302956,7.1745320834,95.017645757,2.2054679413,2.57686874261492,0.64853362,275,275.0
0.0375,15.7070166336,39.8629970767,6.7557475723,83.2621281909,2.901113336,3.3896608217824,0.4952554191,276,276.0
0.0375,5.3194165508,3.5747542467,2.5632550075,38.7480337585,1.1712109062,1.3684428228040801,0.3069309218,277,277.0
0.0248391888,5.3845192221,1.7317990385,12.513564849,6.8452566371,1.2178608655,1.4229486352502,0.4961141158,278,278.0
0.012,8.8481821536,38.5483896953,37.4517992178,98.3404969932,1.9137905527,2.2360728817746804,1.252435257,279,279.0
0.0375,49.0244829596,28.9642080727,34.5799116931,2.0893891046,1.7964686043,2.0989939172641203,0.6840421617,280,280.0
0.0375,20.7341862952,38.9367031192,37.8572758589,1.4863521835,2.6244384546,3.0663938903546404,0.5775249718,281,281.0
0.0375,9.6341359397,1.8034646356,37.1893262021,84.7297286149,1.6184271671,1.89097030203964,0.4177601525,282,282.0
0.0239261111,19.2179608841,39.7078164368,0.805750985,72.9598499822,2.3260999403,2.71781517024652,0.8823319268,283,283.0
0.012,39.5412429279,37.0906459643,36.1955932947,17.7556407413,1.1504748594,1.3442148257229602,1.730545422,284,284.0
0.0375,31.2550315749,37.9503156792,1.289892871,6.0510188451,2.4541229081,2.8673972058240405,0.6693211652,285,285.0
0.0375,36.1200320955,2.7447272676,39.5909711204,1.7969343479,1.9286893364,2.25348062064976,0.6771152294,286,286.0
0.012,39.7094974239,4.8852303452,38.313539521,21.3606453422,1.3005062655,1.5195115206102001,1.7409442557,287,287.0
0.0240477081,49.7146397541,36.7996866815,32.7882212503,84.4419952841,1.7192955808,2.0088249566067202,0.9559571537,288,288.0
0.012,14.4715092337,39.577372445,32.511336107,3.2988635817,1.7271249076,2.01797274203984,1.4776331008,289,289.0
0.0254864113,38.4201586403,38.3352734961,37.8610096424,2.1599462284,1.6273711641,1.90142046813444,0.9767143324,290,290.0
0.0375,34.8646345147,3.2226076067,36.8427371491,89.3325677345,2.0910338245,2.4431639205458002,0.6866401831,291,291.0
0.0375,48.1458352423,39.7326410243,38.4847660095,95.1862771331,1.8396261872,2.14941923712448,0.7030886952,292,292.0
0.012,21.4885819472,4.5772574085,2.0062487502,1.1500117036,1.8430897619,2.15346607780396,1.6577873269,293,293.0
0.012,31.6318390565,37.6972849098,39.5835911076,87.7560665258,1.442825389,1.6857971845076,1.7513295931,294,294.0
0.012,5.2373385797,1.8762320311,35.0038103812,68.4369456378,0.6750610381,0.78874131691604,0.7463811789,295,295.0
0.012,29.2239464945,3.7087045145,1.0158128014,10.405356801,1.5921754802,1.8602978310656804,1.7374689803,296,296.0
0.0219446833,46.16243864,1.7556170393,1.9696947797,98.1824308577,1.5858318739,1.8528859614647601,1.0573980798,297,297.0
0.012,9.3294270723,1.8866743183,10.8413285774,5.9562643662,1.0006188187,1.16912302776908,1.2991996421,298,298.0
0.0375,38.4233620192,38.4887764618,0.1656211125,92.1771060764,2.3604040404,2.7578960808033606,0.6771118553,299,299.0
0.0375,14.8995726173,5.8288989935,34.3262042513,97.7236367919,2.0840715857,2.43502924073188,0.4853002735,300,300.0
0.012,20.3721108515,12.1482632415,37.9475925794,0.9816734266,1.4395071869,1.6819201971739601,1.6075544146,301,301.0
0.012,49.6287531831,4.1809508611,1.0703734857,90.3101314034,1.1685947658,1.3653861243607202,1.6907045953,302,302.0
0.0375,6.459246294,39.6741554187,17.5909660505,99.816392012,1.5220574022,1.7783718687304801,0.3666736046,303,303.0
0.0231764345,8.4547257602,39.6451420204,6.2757171562,1.7890603114,1.5547237842,1.8165392694592801,0.7013578056,304,304.0
0.012,29.2054751494,35.2270864652,3.2264930328,13.3605889813,1.9277346972,2.25236522020848,1.7340139493,305,305.0
0.012,43.6024292764,38.0737389052,38.1347496683,5.7862525634,1.1559542262,1.3506169178920802,1.6976349017,306,306.0
0.012,7.7136587035,3.6649832058,36.2085739589,99.3171370759,1.0676494776,1.2474416496278402,1.1683774559,307,307.0
0.0375,25.2007352346,1.7727859538,4.2126079823,83.6700010302,2.5167037243,2.9405166314721205,0.6277629451,308,308.0
0.0375,47.3272837062,2.0381129278,1.238865083,94.0717683292,1.6914947521,1.9763424683536404,0.6849059195,309,309.0
0.012,18.69599936,9.8261267493,37.601111383,92.4089184623,1.9176408302,2.2405715460056803,1.5278592649,310,310.0
0.012,49.7665130313,38.5645269098,21.5752023646,9.1800244983,1.0425836907,1.21815478421388,1.7045719562,311,311.0
0.0375,30.5644045942,1.6266098834,36.7278083457,91.7748779435,2.5428531311,2.9710695983772406,0.6623942329,312,312.0
0.0265659355,16.8200181535,33.4427843407,0.4756099361,3.4470630684,1.9219144646,2.2455648604386402,0.7325273142,313,313.0
0.0375,5.85647247,4.7434016953,0.3299799876,49.6199638344,1.3032671272,1.52273731142048,0.3290124166,314,314.0
0.0240466884,21.2966049901,38.1336314794,34.6404225605,1.5768410611,2.9180363693,3.4094336938901204,0.9169699626,315,315.0
0.012,42.926526496,2.5242416091,39.2485694156,1.4057949277,1.1625497496,1.35832312743264,1.7236151156,316,316.0
0.0375,49.5237983014,7.2859076981,38.5924537088,30.4767155759,2.0636052871,2.4111164174476403,0.6710554288,317,317.0
0.012,44.1175659092,38.419987595,39.3155329407,91.4816053779,1.5678469397,1.8318723643454804,1.7184190728,318,318.0
0.0229932375,49.1822495225,35.7489883974,0.7733046449,6.387333278,1.554190088,1.8159156988192,1.0260632426,319,319.0
0.012,5.0650184511,12.1195365129,4.2247355781,84.8218308255,0.931218618,1.0880358332712001,0.7082813639,320,320.0
0.012,20.3507453865,2.5697063218,4.0217290708,95.1096462061,1.775596843,2.0746073513612,1.6699204242,321,321.0
0.0375,27.156835557,26.3665847248,39.2515851045,98.4828852514,1.9263096314,2.2507001733277603,0.6537330369,322,322.0
0.012,6.4954508358,36.6592407684,39.7223314209,97.0920932071,0.7838725734,0.9158767147605601,0.9966212496,323,323.0
0.012,41.4852442154,3.2544843038,39.0012766818,94.6728769591,1.2916682021,1.5091851273336403,1.7634491942,324,324.0
0.012,28.3410655645,39.0083955918,4.4165360376,98.7369808034,1.8085754089,2.1131395077587602,1.734000453,325,325.0
0.012,5.090938095,3.8132152448,0.6435556757,66.2266537037,0.7510554473,0.87753318462532,0.7221386027,326,326.0
0.0257740437,16.2178862387,1.9076159809,1.8983028044,98.7853984648,2.0726111637,2.42163888366708,0.762836439,327,327.0
0.012,21.4907113705,37.7118570568,0.4835362303,86.3638117315,1.6166212899,1.8888603151191603,1.6508502723,328,328.0
0.012,30.7601936059,2.8751726978,39.9784367008,11.5193372265,1.2330768707,1.44072701572588,1.7253426311,329,329.0
0.0239539177,35.8766890258,24.4462781774,0.4778375363,96.2557402575,1.9913354225,2.326676307649,1.024332353,330,330.0
0.012,32.6166083245,8.5383250254,37.7033096579,97.043033336,1.3538818076,1.5818755039998402,1.7149640418,331,331.0
0.0375,12.8971400788,31.200895989,0.3454300036,92.9478618732,2.0424269764,2.38637167922576,0.4645144154,332,332.0
0.012,13.9801213202,3.2097934358,37.7404625051,96.6391752737,1.3900982499,1.6241907951831602,1.4273866923,333,333.0
0.0375,43.473894117,3.5695773353,0.0493556983,3.3052634261,1.7726307272,2.07114174166048,0.7143445385,334,334.0
0.0375,31.0386064322,37.2769739964,39.8499765511,2.0643538541,2.440070062,2.8509778604408007,0.6788393709,335,335.0
0.0231080029,20.2640143425,36.8490957494,39.4777548608,84.4415258226,2.1292674037,2.4878360344830805,0.9515978763,336,336.0
0.0375,41.4068202053,38.668793922,1.1213390754,23.3804005028,1.7318733862,2.02352086443608,0.6875039409,337,337.0
0.0375,20.8448196899,6.8177479739,28.4094431893,5.8308957832,2.4681030841,2.8837316434624403,0.6017776702,338,338.0
0.012,26.6327521287,24.7154427368,39.6509498539,97.490262159,1.5358191298,1.7944510712583202,1.6456542296,339,339.0
0.012,48.6261342761,3.7140972169,35.3503617141,84.708297959,1.0946801347,1.2790242693834801,1.6595283386,340,340.0
0.012,48.9216156226,2.3271910994,25.5508758757,1.2420899254,1.3393632363,1.5649120052929202,1.699348921,341,341.0
0.0266571142,49.7994904422,9.1177343531,34.3166046601,3.9543373868,1.8695364922,2.18436643748648,0.9212988736,342,342.0
0.0261929005,30.2587028752,3.1595865482,2.041340948,8.5735651413,2.5209075724,2.94542840759216,0.931684211,343,343.0
0.0375,11.7682914415,2.56387393,9.9910524277,5.1819297306,1.8241998439,2.13139509761276,0.4614845151,344,344.0
0.0251039604,21.2657351664,38.1260332788,2.2355683052,1.0111586954,2.0639580603,2.41152859765452,0.8650129089,345,345.0
0.012,5.4028301342,4.5996027864,39.0065335213,86.5164906134,0.6818342683,0.7966551590817201,0.7256003818,346,346.0
0.0375,38.8335809858,38.1633013541,31.1160456222,1.4473521646,2.1318736458,2.49088116775272,0.708284738,347,347.0
0.0375,19.808011029,2.5548900224,30.159881304,92.6781676579,2.4609593695,2.8753849273238,0.5701695346,348,348.0
0.0256654751,5.5343664261,37.4225664274,38.0751491023,82.0157510392,1.1219998761,1.3109446552352402,0.4623499599,349,349.0
0.012,18.8905122975,38.7031557685,38.6593593325,7.1235169813,2.0509039846,2.3962762156066404,1.5521254595,350,350.0
0.0238888683,10.9781019929,7.6773021848,26.0567321382,2.3477632861,1.364953271,1.5948114018364001,0.7299326668,351,351.0
0.0375,10.6294212641,3.0512720969,35.1663149295,9.8993239047,2.0023439659,2.3395386897575605,0.4372402518,352,352.0
0.0257770228,30.5878340698,39.7368247856,1.1781743032,89.1876648849,2.2866414141,2.6717118282344403,0.9186974781,353,353.0
0.0375,49.2171930518,12.3859140706,38.2361054592,98.6469517667,1.6478049224,1.92529527133216,0.6658492639,354,354.0
0.0375,35.0569908643,4.727426718,0.0393294006,20.3364866863,2.4903730018,2.9097518153031205,0.6970221465,355,355.0
0.0231504603,34.4019860062,3.874259104,35.3549377104,0.7649846217,1.7383455664,2.0310829597817603,1.0244808114,356,356.0
0.0235874857,43.0662342192,2.8418110068,3.181361088,2.7189548665,1.6144811386,1.8863597623402402,1.0339517803,357,357.0
0.012,12.6981671789,38.6195885544,2.6131884181,14.5108471589,1.6973008435,1.9831263055454003,1.3563696089,358,358.0
0.012,33.0057538486,5.0668712194,1.6987287493,12.0033515919,1.2914302557,1.50890711075988,1.7270768947,359,359.0
0.012,7.830475602,7.1768561959,39.835299175,1.6309541143,0.8442393306,0.9864092338730401,1.1571654753,360,360.0
0.012,31.2924594621,6.41194442,6.2147152351,94.4010936694,1.9827544148,2.31665025825232,1.7461402984,361,361.0
0.012,40.0636011114,39.8912354547,7.5293959766,99.7641079461,1.3454829123,1.5720622347313202,1.7340206974,362,362.0
0.0260351556,27.9248092285,38.0171863562,33.7837158096,94.3613565403,2.2096388482,2.5817420302368803,0.9515978763,363,363.0
0.0375,5.4364124767,4.9435949276,35.9424863935,3.4710287235,0.9399595163,1.09824869884492,0.3155921178,364,364.0
0.0375,22.3966933141,39.5788211956,3.770858043,9.6387671278,3.5819888868,4.185195815337121,0.6130318265,365,365.0
0.0265972379,14.8512638512,37.0427063386,38.291477879,5.1246073598,1.8645320704,2.17851927105536,0.7585075281,366,366.0
0.0375,22.3584365278,38.777090706,36.4313085331,3.3356770783,2.143853211,2.5048780917324005,0.6260219334,367,367.0
0.0266434243,23.1594593318,8.1575526241,1.5405906479,97.6913782217,1.9956729674,2.3317442951101603,0.8416340904,368,368.0
0.012,42.3859258484,39.5364366947,4.1252281371,93.4687534277,1.2669445292,1.48029798791728,1.7496088257,369,369.0
0.0375,17.9422664227,31.2286725604,35.2060023831,96.9750981332,2.3659546672,2.76438143315648,0.5359718128,370,370.0
0.0375,49.4583960768,32.9884298034,2.6955905981,1.6734611469,1.6603438001,1.9399456960368402,0.6935671155,371,371.0
0.0375,13.3695518679,39.6114102359,2.9718767807,63.260566526,2.5062551896,2.92830856352864,0.4818334333,372,372.0
0.0375,37.1580773138,1.9538329668,35.9758791659,99.3840547634,1.8438403584,2.15434307475456,0.7108793853,373,373.0
0.0254632149,8.8458983215,2.3343102482,38.0889966524,94.7637095822,1.4771759314,1.7259323582477601,0.6260219334,374,374.0
0.0248074217,30.1109639644,33.8110817201,2.8191697506,0.3295274449,1.9296449216,2.25459712639744,0.975870819,375,375.0
0.0375,16.626341248,37.7995048304,39.2709072751,70.2422040461,2.2564696794,2.63645917341096,0.5078119602,376,376.0
0.012,6.3070007885,6.7472781277,37.8364903347,0.7865252017,0.5883083533,0.68737947999572,1.0251961108,377,377.0
0.0375,24.4023302028,36.192147783,2.0571016801,79.5483065517,3.1741652791,3.7086947121004403,0.602646489,378,378.0
0.0235603792,38.3120489853,4.2228376607,39.8931845274,98.6780356165,1.5086176017,1.76266880582628,1.0174020466,379,379.0
0.012,5.2102995145,39.6400465082,2.6314033211,33.4259397368,0.8207101262,0.95891771145208,0.7195372072,380,380.0
0.023104154,14.1847323298,2.4906672658,0.8225919965,7.4623731706,1.893883726,2.2128137454584005,0.8000691222,381,381.0
0.0375,5.1577193441,18.8095545952,6.2706662687,1.7831322183,1.1591269841,1.3543239682224402,0.3039010216,382,382.0
0.0239259991,12.8829978425,7.1702460521,39.5052314069,3.6776760829,2.8932342839,3.3804549373087602,0.7489758262,383,383.0
0.012,28.9887135812,35.0155974865,38.4761519017,6.4892251755,1.4747119417,1.7230534326822802,1.7270768947,384,384.0
0.012,48.5276062643,32.038973239,37.6037542159,98.0212430934,1.2616831545,1.4741505977178002,1.6803125097,385,385.0
0.0375,30.5480530677,37.7350522115,38.4137851493,90.2237368906,2.7217587537,3.1801029278230803,0.6554639265,386,386.0
0.012,5.0306041807,5.6911280593,0.7426869893,52.1308822028,0.7708764313,0.9006920223309202,0.7186667014,387,387.0
0.0375,5.1729199061,39.5633591263,9.8528490921,82.0324805741,1.562097347,1.8251545402348002,0.3142931071,388,388.0
0.0375,11.9902623556,2.1437493772,1.6717564196,0.8043598645,2.580351927,3.0148831915068004,0.4606190703,389,389.0
0.0375,5.973516095,14.6602639171,3.6809635398,99.0682849376,1.4178501527,1.6566161184146801,0.3285805377,390,390.0
0.0375,44.2787945881,38.0487855364,37.4976476357,12.3416547993,2.5975989329,3.0350345932003604,0.7030886952,391,391.0
0.012,47.8930626697,38.6507324406,38.4708175773,28.6012759509,1.3804558274,1.6129245887341601,1.6959006381,392,392.0
0.012,5.1175628784,38.4300410149,5.4354133031,11.8848216332,0.8654814815,1.0112285629846,0.7169459339,393,393.0
0.012,28.3940309068,1.5918571241,39.3406320961,68.635023767,1.6868954233,1.9709686125837202,1.7305386739,394,394.0
0.0375,49.9334085153,37.3035128214,0.0353586698,42.0361246644,1.7707222354,2.0689118598413603,0.6424738195,395,395.0
0.012,12.5018716586,3.6124636335,33.9373164138,97.5564170216,1.5465937169,1.80704009882596,1.3078709602,396,396.0
0.0375,16.1567402415,2.8248989209,0.6635372668,9.1315267745,1.8557434163,2.16825060760492,0.5216607638,397,397.0
0.0375,37.3525275304,37.9669643234,1.7988892411,2.8798234503,1.8847122489,2.20209779161476,0.7403180043,398,398.0
0.012,49.8097252489,7.9600225207,4.8744454605,14.4481270664,1.2469154503,1.4568960121305201,1.6820467733,399,399.0
0.0375,21.5245315409,38.7747358905,0.4710152507,97.8109484243,2.8419301687,3.32051120910908,0.5957195566,400,400.0
0.0254164278,49.4398484903,37.709746661,37.8925161104,96.9168515472,1.4620839243,1.70829885715212,0.9464052076,401,
