PRR (Hz),PW (us),pos Delay (us),pos PW (us),pos Setpoint (V),y1,dep_rate_A_per_s,Ipk (A),BatchNr,FitNr
3073.1897074729,39.5326943789,37.2554229414,1.7473185062,1.8633278087,1.2326991798,1.44028572167832,0.0793078083,135,135.0
530.5472384207,65.6799142761,7.9625807567,14.4474680722,96.1379583925,1.0943490478,1.27863742744952,0.3419974625,136,136.0
2931.3260675408,67.3915006593,3.4334117197,36.0193167254,97.5516631268,1.2397693913,1.4485465567949203,0.0516007537,137,137.0
4850.3622203134,71.7301058816,1.6611210825,25.5119122565,89.6615222096,1.2534239228,1.46450051139952,0.0221628095,138,138.0
677.8364465572,30.9714143677,3.9589596353,1.4250401407,12.4929042533,1.1644184402,1.36050650552968,0.5376892061,139,139.0
517.485500779,30.3225145256,18.5587749351,39.893950671,83.4140976891,0.8589702747,1.00362086895948,0.7567698904,140,140.0
4998.328610789,11.2701606378,37.7662764201,7.8889061511,8.0627880059,0.9001093439,1.05168775741276,0.1250242122,141,141.0
729.6229372732,14.0834286716,27.5951572107,0.8120809495,2.3726914078,0.7829699786,0.91482212299624,0.7827534784,142,142.0
581.3995450735,56.7587897507,24.4112260295,36.9007470459,3.2289889641,1.1047520283,1.2907922698657202,0.3805257823,143,143.0
642.7235016599,46.6926889028,36.3858600352,0.2610915899,94.1155671142,1.1521546199,1.34617745789116,0.4303133195,144,144.0
2853.0228519812,11.0794863338,3.4225223488,34.7784719616,6.5020996146,0.8762561872,1.02381772912448,0.2298709082,145,145.0
636.2182521261,99.500474385,33.6102032093,35.9933738038,45.8660386503,1.1803173982,1.37908284805688,0.1608708341,146,146.0
732.3191314936,98.8137474004,3.3165572076,31.9813053682,25.1408666372,1.2817962408,1.4976507277507203,0.1416488499,147,147.0
4717.4919098616,6.2356234249,38.6900806907,10.4223696887,82.8050500713,0.7078781025,0.8270847749610001,0.1620807698,148,148.0
2318.7997094356,45.4267408932,35.6645556893,35.9181444347,94.6007958613,1.5132754825,1.7681110737530004,0.1044175163,149,149.0
4956.0684589669,5.8318236796,33.4810905983,8.8268962502,0.3920167685,0.6375820733,0.7449508944437201,0.1558482177,150,150.0
3126.5338910744,97.2877380624,37.4268119042,36.9997141138,1.9872847944,1.4525344883,1.69714129612972,0.0271847511,151,151.0
2198.7349479459,15.400040755,13.2146984921,3.9895515889,96.6059826314,1.1576340038,1.3525795700399201,0.2355868926,152,152.0
4126.3725426979,60.0224530511,39.362673121,34.588765204,98.0510111898,1.1650926402,1.36129424080968,0.0387860975,153,153.0
4571.7692249455,98.4053886821,11.6314737499,0.1244811341,98.8010324538,1.1890498321,1.3892858238256403,0.0154086287,154,154.0
3296.0937572643,8.2078024326,39.9278063658,26.3851818442,78.2309877686,0.8699298684,1.01642605823856,0.2035549759,155,155.0
4791.5419717319,17.7819662215,7.0060566333,37.7379570901,1.3039945625,1.153671461,1.3479497350324001,0.0912546578,156,156.0
1438.2313992828,85.0430726632,39.8399245837,1.6425520927,95.5912595615,1.1970493819,1.3986324978119602,0.0838094708,157,157.0
3483.4550507367,90.4725502012,4.4335395093,39.1034112871,82.3937285691,1.2802799477,1.49587909089268,0.0256252634,158,158.0
541.1762502044,37.3168729991,37.8200800554,26.095969528,0.3869038075,1.1569080467,1.35173136176428,0.6009088513,159,159.0
4693.386616651,76.2279876135,37.9778065863,31.2931307033,20.2574834228,1.0594209031,1.23782738318204,0.02164388,160,160.0
4852.015986573,39.1553064715,39.2481835936,37.5900826603,73.2922932133,1.4034562926,1.6397983322738403,0.0505628947,161,161.0
724.2857101373,76.9278148329,17.9653196018,1.7086145282,5.8241137303,1.0952723182,1.2797161765848801,0.2000904975,162,162.0
2755.2305213176,42.8238328174,38.0074826661,37.7201298252,2.5917401537,1.3330797901,1.55757042675284,0.0876201271,163,163.0
4895.0239508413,98.7631631317,27.4161014995,39.0537889302,38.3018804714,1.0948672994,1.2792429526189601,0.0147162729,164,164.0
544.356495142,45.4870131565,3.2475035479,36.5392875299,20.2214998193,1.2371439664,1.44547901034176,0.5143070136,165,165.0
2541.5197513066,11.917241686,39.4133311524,38.5104756802,90.3937456198,0.8763657274,1.02394571589416,0.2458909154,166,166.0
748.4095902182,56.8138013408,36.853360875,33.4899259731,91.7581512593,1.123497548,1.3126945350832002,0.3090987514,167,167.0
2320.3588649631,68.943284899,2.6601359402,31.2563432753,5.9180497192,1.1875190568,1.3874972659651201,0.0609516062,168,168.0
518.8683429733,91.7767233169,37.9337311997,33.2595709711,80.1099210978,1.1404216554,1.33246866216936,0.222078531,169,169.0
1871.1786922067,55.9715490369,6.2125103553,37.0278448239,93.9459541813,1.2652781287,1.47835096557308,0.1099583874,170,170.0
2409.4912060536,23.0809769547,11.3429859886,38.2622930408,88.2959861308,1.2352692416,1.4432885818854402,0.1748967755,171,171.0
3624.8111748137,91.67296784,37.1940773362,0.8707750589,14.6801691502,1.0710707632,1.2514390797228803,0.0219900579,172,172.0
1646.7476272956,53.3890493726,38.9800517038,2.5867348909,1.6261732206,1.3720056364,1.6030513855697601,0.1329890035,173,173.0
941.7466358282,46.9723619195,2.8126540761,10.2083913982,3.7330315448,1.1728568561,1.37036595066724,0.2870155696,174,174.0
621.3132082485,60.5732655199,37.1353700454,38.4019303322,26.5364149585,1.1390134529,1.3308233183683602,0.335937662,175,175.0
886.6680520587,5.2773359325,37.1479671262,39.0366987884,17.3327947967,0.1970020342,0.23017717675928004,0.2187911904,176,176.0
4969.0441815183,84.7412893176,8.1553450106,6.1754765734,89.198580198,1.3031936647,1.52265147783548,0.0181794016,177,177.0
