PRR (Hz),PW (us),pos Delay (us),pos PW (us),pos Setpoint (V),y1,dep_rate_A_per_s,Ipk (A),BatchNr,FitNr
798.6055256799,119.4822505116,2.6068460485,19.6241099015,21.7462285422,2.2854871277,2.6703631600046807,0.1558475429,68,68.0
261.3706393167,119.7255101055,36.6624717782,1.2223595381,2.9445995577,1.8356637863,2.14478956791292,0.41301792,69,69.0
485.7319824398,111.5165773779,33.3064814154,2.3175553232,98.0945082381,2.1426737576,2.50350001837984,0.2649441969,70,70.0
568.4467464685,256.7992758006,2.7665939927,5.5432142317,98.9224174991,2.3048297805,2.6929631155362004,0.0934950295,71,71.0
774.2937384173,289.3459644169,8.8264300581,38.2739291713,76.5601014718,2.3843328286,2.78585447693624,0.0571328522,72,72.0
313.2726544514,146.8814330176,3.7184698624,1.2346096709,89.822511375,2.0760483298,2.42565486853832,0.2900505309,73,73.0
675.3975214437,158.5334163159,39.824850325,0.3281568736,3.1032440253,2.2627850315,2.6438380308046003,0.1263988017,74,74.0
205.2158158273,115.5857495964,30.828110748,0.1148761064,77.0261419937,1.674544614,1.9565379269976002,0.5221112,75,75.0
707.0151135325,288.3782051504,34.3328791875,34.3684664741,1.3498670422,2.349487231,2.7451408807004003,0.062332269,76,76.0
317.7198788151,101.6429718584,20.2776908455,37.2347923741,88.3141353726,1.8650633181,2.1791399808680403,0.4208119841,77,77.0
740.0674471632,106.2379343435,13.9099722654,36.9699630514,0.0193644315,2.2386000766,2.61558032949944,0.1948077416,78,78.0
308.1594487652,137.6858158037,38.2531397431,39.0532086045,85.7755254954,1.9460777993,2.27379730070212,0.3177650084,79,79.0
798.9127906039,125.7626730949,36.624173318,9.5869826153,6.5930977464,2.3715832206,2.7709578349490402,0.1428574359,80,80.0
200.7193790749,295.20529937,5.8907196163,2.0218626782,75.6114175543,2.1045932153,2.45900671275652,0.2484923108,81,81.0
415.5873479322,135.8048086986,38.4885065658,37.5774981081,59.7598582506,2.2099084808,2.58205706896672,0.2458976635,82,82.0
463.9646492898,185.6307514012,39.6769161173,33.9211165532,99.5575401001,2.2771532755,2.6606258870942003,0.1575851806,83,83.0
554.3446419761,220.5022031441,10.5542214918,0.6481864676,24.2906101048,2.3236079035,2.7149034744494003,0.1116845533,84,84.0
215.6205035746,156.0154115781,3.6897354308,37.6524795964,3.3564057201,1.8665498583,2.18087685443772,0.3792470159,85,85.0
208.5162745789,113.5385794565,6.6884684949,5.2554994822,6.6068217158,1.7434469038,2.03704336239992,0.517782289,86,86.0
