PRR (Hz),PW (us),pos Delay (us),pos PW (us),pos Setpoint (V),y1,dep_rate_A_per_s,Ipk (A),BatchNr,FitNr
4879.3570026755,11.2685295893,37.9497236926,38.647865355,26.1905157007,0.7277916788,0.5260754815204344,0.1149796542,1,
4619.7822969407,5.126809841,39.3038364262,12.3790833727,25.2194029279,0.4010735278,0.2899111866878964,0.1648528923,1,
4989.9939406663,47.3135045404,2.6236695382,22.0021431893,16.7471624911,0.9226326018,0.6669139046199083,0.0344571866,1,
1465.3142850846,87.0064752409,35.6466335384,35.2864088118,1.7677267082,0.8089055506,0.5847076703846028,0.0663204006,1,
1990.2101546526,71.3915865635,34.9835155327,2.1746858582,98.1257048436,0.8380082699,0.6057442217979762,0.0632027749,1,
4770.4978913069,25.7153869607,12.9882720918,1.8914177641,99.0299950354,0.8010172872,0.5790057338450736,0.066147649,1,
4925.8074730635,91.2275578221,39.002382806,37.2528151795,93.8147315755,0.6415532085,0.463739038125723,0.0174870458,1,
671.137926355,13.3503031125,5.8700504359,0.3384401277,78.1687483191,0.5480465185,0.39614884933950295,0.6563276842,1,
4569.61732544,22.5866127433,5.8759103329,35.8434648812,15.5383993872,0.6939022751,0.5015789327287338,0.0761901826,1,
930.5085975677,65.8170424122,39.0696802428,1.9853488728,5.7416222058,0.7547314921,0.5455486022865798,0.1501332454,1,
4695.7312393934,64.5915746642,38.7597758486,4.7552204132,35.7319832779,0.7481795659,0.5408126210560242,0.0270113247,1,
4982.758089155,5.3894225415,8.3470202484,2.4629817158,77.8483361937,0.4316395629,0.3120054783675102,0.1340288869,1,
4815.3309606016,51.5472373692,2.1301984712,39.9830766767,15.3237190098,0.9514660949,0.6877558491053262,0.030993383,1,
2477.9178015888,16.3677994767,38.7682553791,37.5694775954,90.3736979701,0.7678602033,0.5550385336329654,0.1941177476,1,
4349.3915077299,11.6667279415,3.0598651846,36.8641033396,1.7967613414,0.5925387327,0.4283095124674026,0.1238122521,1,
4122.0232442021,51.5505303442,6.385997965,8.4621595964,98.4006890096,0.7890966651,0.5703890552075538,0.038613346,1,
1037.6919467002,30.8250695467,30.0808183905,0.8282370493,19.7946901433,0.8687283089,0.6279498333486582,0.3155887438,1,
4825.6506670266,81.0440002475,4.6297508078,2.2525439411,87.0243386365,0.651640969,0.471030854750022,0.0202578187,1,
4890.6057544053,84.4098191196,2.6469686786,8.4034092724,99.3200183846,0.8242793067,0.5958204054964146,0.020777423,1,
4991.0615578294,15.4993876675,9.421973676,1.1777887866,87.1843960136,0.8188853238,0.5919214296849444,0.0980101882,1,
4983.9876316488,41.7377193412,37.700222359,23.4041330218,86.3030112348,0.7919692514,0.5724654697434731,0.039305027,1,
838.0900930613,46.9420465361,39.5334661584,0.70586171,89.4087298773,0.785363031,0.567690242601978,0.2649391358,1,
4793.5033194721,69.0864224778,1.770748368,36.5458051488,35.3755934164,0.6669041071,0.4820636309679498,0.0244133033,1,
675.2096548676,48.2675352041,2.836219124,35.4037452117,15.6303196214,0.9187450748,0.6641038523782824,0.3095289432,1,
1268.2550832629,15.4392950097,39.9159307778,34.3645303696,16.0343448631,0.5516488922,0.3987527819400636,0.3787965798,1,
4543.4860724956,99.6558216028,31.8622915135,4.8622795567,84.7952745855,0.6427321497,0.4645912216248486,0.0173136194,1,
4825.4253156483,27.1254621493,3.4332871204,2.2784687579,11.2322642468,0.966110977,0.698341726392726,0.0623376675,1,
4430.808994174,79.3349029496,2.8755430994,35.8209658414,37.079237029,0.7033705192,0.5084229393574896,0.0233754444,1,
4670.3929677606,25.3557930095,37.9241183354,0.6448991224,5.8170420118,0.874218867,0.6319186173845459,0.0706493115,1,
3855.8555036783,62.4522953341,39.1471416494,38.5839523375,92.5752348267,0.725858508,0.5246781122057039,0.0335920792,1,
4339.1280192882,20.7388196094,3.808269721,38.9407742023,9.156126529,0.8216246732,0.5939015355265416,0.0917749369,1,
4953.720318526,99.8474935582,1.5715439608,28.7203932554,52.1173612215,0.6396431263,0.4623583581284394,0.0230285917,1,
1275.4845954478,38.587284605,19.2659618733,39.9273749813,5.4820626043,1.1064029033,0.7997500618155654,0.2176642565,1,
672.0965374261,5.4968024231,2.2376436014,34.7617040947,73.644593358,0.1033449617,0.0747016654253046,0.2688361679,1,
660.1754441857,15.096771461,3.0540939951,27.3197529092,2.7606459334,0.6713457788,0.4852742400562344,0.8217204252,1,
4788.4691730142,64.4303887617,39.5207061484,38.5863772035,12.4033248983,0.750233628,0.542297375196264,0.0258000394,1,
2049.463827163,23.2748426637,39.0829261364,32.3585919663,1.9515591674,1.0659755198,0.7705276127811924,0.1955038088,1,
1032.238708064,22.6701796707,2.12265435,0.4735193402,94.8001030833,0.6498833527,0.46976038289896255,0.3878879676,1,
